Machine_ID,Machine_Model,Rated_Capacity_kW,Timestamp,Power_kW,Energy_kWh,Production_Output,Load_%,Power_Factor,Temperature,Operating_Status,Shift,Operator_ID,Electricity_Tariff_INR_per_kWh,Maintenance_Cost_per_hour,CO2_Emission_Factor_kg_per_kWh,Ambient_Temperature,Contract_Demand_kW,True_Anomaly_Label,Downtime_Minutes,Idle_Flag
MCH-001,Siemens S7-1500,150,2024-01-05 01:00:00,108.66,108.66,117,72.44,0.958,69.2,Running,Night,OPR-009,10.36,126.3,0.809,31.0,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 02:00:00,20.14,20.14,0,13.43,0.871,33.7,Idle,Night,OPR-009,11.02,105.35,0.814,25.3,800,0,25,1
MCH-005,Bosch Rexroth,300,2024-01-05 03:00:00,193.79,193.79,40,64.6,0.971,64.5,Running,Night,OPR-009,9.28,155.86,0.813,29.6,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 04:00:00,93.71,93.71,109,62.47,0.95,62.2,Running,Night,OPR-003,11.18,65.19,0.807,31.1,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 05:00:00,261.71,261.71,80,87.24,0.875,74.3,Running,Night,OPR-005,7.18,185.38,0.783,32.0,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-05 06:00:00,211.5,211.5,81,84.6,0.962,74.3,Running,Morning,OPR-007,9.47,56.01,0.819,27.7,550,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 07:00:00,83.07,83.07,94,55.38,0.884,60.7,Running,Morning,OPR-002,11.98,73.05,0.815,31.6,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 08:00:00,13.42,13.42,0,8.95,0.895,31.3,Idle,Morning,OPR-009,10.44,167.75,0.812,25.9,800,0,39,1
MCH-001,Siemens S7-1500,150,2024-01-05 09:00:00,135.2,135.2,116,90.13,0.971,75.5,Running,Morning,OPR-006,9.32,183.18,0.798,31.8,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 10:00:00,110.11,110.11,38,73.41,0.887,67.7,Running,Morning,OPR-008,9.25,100.67,0.796,26.0,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-05 11:00:00,124.63,124.63,65,62.31,0.906,63.8,Running,Morning,OPR-005,9.52,77.39,0.803,28.2,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 12:00:00,47.98,47.98,0,31.99,0.949,72.6,Idle,Morning,OPR-002,10.24,52.75,0.806,37.5,800,0,53,1
MCH-003,Fanuc 30i,100,2024-01-05 13:00:00,56.52,56.52,112,56.52,0.913,62.0,Running,Morning,OPR-001,7.64,103.51,0.804,30.5,500,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 14:00:00,409.93,409.93,118,136.64,0.851,62.2,Running,Afternoon,OPR-007,10.07,89.25,0.783,32.6,700,1,0,0
MCH-002,ABB ACS880,200,2024-01-05 15:00:00,152.24,152.24,148,76.12,0.944,67.5,Running,Afternoon,OPR-003,9.04,78.69,0.801,35.5,600,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-05 16:00:00,14.15,14.15,0,5.66,0.898,32.0,Idle,Afternoon,OPR-008,9.67,181.92,0.796,34.8,550,0,26,1
MCH-001,Siemens S7-1500,150,2024-01-05 17:00:00,99.19,99.19,65,66.13,0.973,63.5,Running,Afternoon,OPR-010,9.77,129.07,0.811,30.1,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-05 18:00:00,0.0,0.0,0,0.0,0.642,22.0,Off,Afternoon,OPR-007,10.68,166.14,0.806,30.6,600,1,102,0
MCH-005,Bosch Rexroth,300,2024-01-05 19:00:00,22.94,22.94,0,7.65,0.915,33.2,Idle,Afternoon,OPR-008,11.46,125.85,0.783,29.3,700,0,59,1
MCH-004,Mitsubishi M800,250,2024-01-05 20:00:00,161.43,161.43,59,64.57,0.957,64.6,Running,Afternoon,OPR-003,9.59,119.27,0.793,27.0,550,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 21:00:00,17.1,17.1,0,5.7,0.911,31.7,Idle,Afternoon,OPR-003,10.56,57.79,0.814,27.8,700,0,60,1
MCH-004,Mitsubishi M800,250,2024-01-05 22:00:00,228.0,228.0,157,91.2,0.895,77.9,Running,Night,OPR-010,7.48,121.41,0.82,26.5,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-05 23:00:00,150.12,150.12,63,75.06,0.903,70.5,Running,Night,OPR-004,8.14,188.33,0.804,32.3,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 00:00:00,97.79,97.79,122,65.19,0.865,65.9,Running,Night,OPR-001,7.88,171.91,0.802,29.7,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 01:00:00,110.43,110.43,66,73.62,0.945,68.9,Running,Night,OPR-007,9.59,66.89,0.817,28.2,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 02:00:00,213.8,213.8,76,71.27,0.953,66.8,Running,Night,OPR-009,11.36,60.69,0.814,28.7,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 03:00:00,116.44,116.44,122,77.63,0.972,90.1,Running,Night,OPR-009,11.87,115.8,0.802,32.6,800,1,0,0
MCH-002,ABB ACS880,200,2024-01-06 04:00:00,29.44,29.44,0,14.72,0.91,32.9,Idle,Night,OPR-008,9.12,51.4,0.798,26.2,600,0,56,1
MCH-004,Mitsubishi M800,250,2024-01-06 05:00:00,226.26,226.26,95,90.5,0.869,76.9,Running,Night,OPR-010,10.77,195.22,0.811,29.7,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 06:00:00,165.95,165.95,37,66.38,0.937,67.0,Running,Morning,OPR-010,7.85,98.37,0.798,29.0,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-06 07:00:00,91.16,91.16,89,91.16,0.922,73.3,Running,Morning,OPR-010,10.6,116.67,0.79,29.9,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 08:00:00,82.52,82.52,94,55.01,0.86,57.9,Running,Morning,OPR-002,9.24,116.85,0.816,25.1,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-06 09:00:00,0.0,0.0,0,0.0,0.0,26.4,Off,Morning,OPR-007,7.15,60.76,0.806,32.0,600,1,83,0
MCH-005,Bosch Rexroth,300,2024-01-06 10:00:00,256.01,256.01,120,85.34,0.924,70.7,Running,Morning,OPR-001,9.64,173.73,0.814,32.5,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 11:00:00,0.0,0.0,0,0.0,0.0,28.4,Off,Morning,OPR-005,11.81,132.11,0.783,29.5,800,1,129,0
MCH-001,Siemens S7-1500,150,2024-01-06 12:00:00,141.2,141.2,69,94.13,0.913,76.5,Running,Morning,OPR-002,11.01,144.56,0.792,33.9,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 13:00:00,16.22,16.22,0,5.41,0.914,33.0,Idle,Morning,OPR-009,9.4,110.36,0.786,35.4,700,1,37,1
MCH-002,ABB ACS880,200,2024-01-06 14:00:00,134.26,134.26,70,67.13,0.859,68.1,Running,Afternoon,OPR-006,10.03,67.99,0.793,37.5,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 15:00:00,114.43,114.43,93,76.29,0.941,66.7,Running,Afternoon,OPR-006,8.07,160.72,0.788,32.2,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 16:00:00,85.87,85.87,35,57.25,0.979,62.5,Running,Afternoon,OPR-004,8.34,148.14,0.801,34.0,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 17:00:00,206.89,206.89,102,82.76,0.917,70.8,Running,Afternoon,OPR-009,10.1,151.33,0.811,29.9,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-06 18:00:00,56.69,56.69,70,56.69,0.921,58.5,Running,Afternoon,OPR-004,10.39,76.41,0.809,28.4,500,0,0,0
MCH-002,ABB ACS880,200,2024-01-06 19:00:00,131.57,131.57,97,65.78,0.901,62.8,Running,Afternoon,OPR-008,8.87,123.99,0.803,30.9,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 20:00:00,248.29,248.29,105,82.76,0.889,71.8,Running,Afternoon,OPR-009,8.32,74.54,0.795,32.5,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 21:00:00,128.85,128.85,0,42.95,0.873,64.3,Idle,Afternoon,OPR-007,9.9,142.84,0.791,32.4,700,0,19,1
MCH-003,Fanuc 30i,100,2024-01-06 22:00:00,71.95,71.95,106,71.95,0.853,69.2,Running,Night,OPR-005,7.31,74.37,0.816,28.6,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-06 23:00:00,57.62,57.62,88,57.62,0.924,60.4,Running,Night,OPR-005,9.93,126.98,0.8,25.9,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 00:00:00,107.95,107.95,84,71.97,0.883,69.3,Running,Night,OPR-005,10.44,179.59,0.792,32.9,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 01:00:00,125.35,125.35,66,83.57,0.94,71.9,Running,Night,OPR-005,7.74,133.15,0.801,31.7,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 02:00:00,203.87,203.87,122,81.55,0.887,71.5,Running,Night,OPR-005,9.16,172.63,0.814,26.0,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 03:00:00,64.1,64.1,58,64.1,0.867,64.7,Running,Night,OPR-004,9.25,163.04,0.818,32.4,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 04:00:00,12.61,12.61,0,12.61,0.862,35.1,Idle,Night,OPR-005,11.46,118.8,0.807,32.0,500,0,15,1
MCH-003,Fanuc 30i,100,2024-01-07 05:00:00,14.99,14.99,0,14.99,0.893,34.1,Idle,Night,OPR-006,8.29,121.92,0.795,29.2,500,0,33,1
MCH-001,Siemens S7-1500,150,2024-01-07 06:00:00,136.59,136.59,121,91.06,0.963,78.0,Running,Morning,OPR-003,10.07,100.12,0.813,29.7,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 07:00:00,124.43,124.43,147,82.95,0.868,72.6,Running,Morning,OPR-003,7.48,58.13,0.809,28.2,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 08:00:00,71.15,71.15,107,71.15,0.905,69.8,Running,Morning,OPR-003,11.42,190.0,0.814,25.4,500,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-07 09:00:00,367.0,367.0,139,122.33,0.86,67.4,Running,Morning,OPR-005,11.34,192.9,0.796,27.7,700,1,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 10:00:00,15.63,15.63,0,6.25,0.859,32.1,Idle,Morning,OPR-010,10.41,88.04,0.815,31.4,550,0,42,1
MCH-001,Siemens S7-1500,150,2024-01-07 11:00:00,0.0,0.0,0,0.0,0.571,28.4,Off,Morning,OPR-005,9.47,194.24,0.811,25.0,800,1,131,0
MCH-002,ABB ACS880,200,2024-01-07 12:00:00,15.7,15.7,0,7.85,0.676,33.5,Idle,Morning,OPR-003,8.62,158.17,0.806,33.1,600,1,17,1
MCH-002,ABB ACS880,200,2024-01-07 13:00:00,159.01,159.01,109,79.5,0.921,71.6,Running,Morning,OPR-007,8.36,107.62,0.813,34.3,600,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 14:00:00,74.69,74.69,41,74.69,0.875,70.6,Running,Afternoon,OPR-005,8.97,78.78,0.782,34.9,500,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 15:00:00,0.0,0.0,0,0.0,0.0,21.7,Off,Afternoon,OPR-006,9.29,85.76,0.818,37.5,550,1,53,0
MCH-004,Mitsubishi M800,250,2024-01-07 16:00:00,36.14,36.14,0,14.46,0.879,35.0,Idle,Afternoon,OPR-008,9.65,88.28,0.807,30.9,550,0,15,1
MCH-003,Fanuc 30i,100,2024-01-07 17:00:00,76.14,76.14,130,76.14,0.946,70.2,Running,Afternoon,OPR-007,10.6,125.05,0.816,27.8,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 18:00:00,8.07,8.07,0,5.38,0.876,31.8,Idle,Afternoon,OPR-001,10.73,51.25,0.787,30.9,800,1,41,1
MCH-003,Fanuc 30i,100,2024-01-07 19:00:00,0.0,0.0,0,0.0,0.0,24.9,Off,Afternoon,OPR-004,10.67,105.67,0.809,28.6,500,1,94,0
MCH-001,Siemens S7-1500,150,2024-01-07 20:00:00,114.57,114.57,115,76.38,0.904,70.8,Running,Afternoon,OPR-001,7.37,78.8,0.814,26.8,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 21:00:00,14.98,14.98,0,14.98,0.912,35.7,Idle,Afternoon,OPR-008,7.06,199.61,0.791,28.6,500,0,14,1
MCH-003,Fanuc 30i,100,2024-01-07 22:00:00,78.21,78.21,145,78.21,0.892,71.2,Running,Night,OPR-006,11.03,140.38,0.792,26.1,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 23:00:00,14.59,14.59,0,9.73,0.853,33.5,Idle,Night,OPR-001,11.63,194.24,0.788,26.4,800,0,59,1
MCH-005,Bosch Rexroth,300,2024-01-08 00:00:00,252.54,252.54,85,84.18,0.939,72.1,Running,Night,OPR-009,9.2,185.18,0.81,29.0,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-08 01:00:00,190.23,190.23,139,76.09,0.959,71.5,Running,Night,OPR-007,8.63,143.5,0.782,28.4,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-08 02:00:00,136.62,136.62,79,68.31,0.884,63.7,Running,Night,OPR-001,9.57,80.02,0.793,32.3,600,0,0,0
MCH-002,ABB ACS880,200,2024-01-08 03:00:00,10.4,10.4,0,5.2,0.912,31.8,Idle,Night,OPR-008,10.76,163.0,0.809,27.9,600,0,55,1
MCH-005,Bosch Rexroth,300,2024-01-08 04:00:00,19.69,19.69,0,6.56,0.909,32.9,Idle,Night,OPR-005,8.5,97.49,0.807,29.6,700,0,49,1
MCH-003,Fanuc 30i,100,2024-01-08 05:00:00,82.71,82.71,149,82.71,0.895,73.8,Running,Night,OPR-008,9.64,127.64,0.803,30.1,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-01 06:00:00,0.0,0.0,0,0.0,0.0,20.7,Off,Morning,OPR-007,11.65,75.87,0.803,25.1,800,1,36,0
MCH-003,Fanuc 30i,100,2024-01-01 07:00:00,85.72,85.72,138,85.72,0.891,72.4,Running,Morning,OPR-001,9.85,160.75,0.786,30.3,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-01 08:00:00,92.44,92.44,140,92.44,0.904,77.7,Running,Morning,OPR-004,8.32,156.69,0.784,26.4,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-01 09:00:00,82.79,82.79,140,82.79,0.894,69.3,Running,Morning,OPR-003,7.08,63.8,0.793,32.7,500,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-01 10:00:00,195.69,195.69,45,78.28,0.869,71.4,Running,Morning,OPR-002,9.13,197.83,0.802,26.2,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-01 11:00:00,59.39,59.39,80,59.39,0.971,59.1,Running,Morning,OPR-007,9.12,190.05,0.802,28.3,500,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-01 12:00:00,0.0,0.0,0,0.0,0.0,23.9,Off,Morning,OPR-002,7.44,145.08,0.817,29.2,550,1,146,0
MCH-003,Fanuc 30i,100,2024-01-01 13:00:00,10.8,10.8,0,10.8,0.861,33.9,Idle,Morning,OPR-008,10.68,95.18,0.799,36.8,500,0,20,1
MCH-001,Siemens S7-1500,150,2024-01-01 14:00:00,85.29,85.29,29,56.86,0.97,58.4,Running,Afternoon,OPR-009,11.08,183.4,0.801,35.6,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-01 15:00:00,15.24,15.24,0,7.62,0.912,33.9,Idle,Afternoon,OPR-004,7.07,62.14,0.803,35.3,600,1,47,1
MCH-003,Fanuc 30i,100,2024-01-01 16:00:00,11.59,11.59,0,11.59,0.894,32.6,Idle,Afternoon,OPR-007,11.2,147.2,0.794,29.7,500,0,57,1
MCH-005,Bosch Rexroth,300,2024-01-01 17:00:00,23.96,23.96,0,7.99,0.915,31.3,Idle,Afternoon,OPR-010,8.71,170.5,0.816,31.0,700,0,36,1
MCH-005,Bosch Rexroth,300,2024-01-01 18:00:00,0.0,0.0,0,0.0,0.0,26.3,Off,Afternoon,OPR-004,11.4,51.95,0.818,26.7,700,1,74,0
MCH-003,Fanuc 30i,100,2024-01-01 19:00:00,10.0,10.0,0,10.0,0.898,32.6,Idle,Afternoon,OPR-001,9.14,147.84,0.809,32.2,500,0,21,1
MCH-003,Fanuc 30i,100,2024-01-01 20:00:00,89.23,89.23,135,89.23,0.874,73.8,Running,Afternoon,OPR-008,9.27,150.58,0.793,26.6,500,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-01 21:00:00,251.34,251.34,149,83.78,0.883,69.8,Running,Afternoon,OPR-009,9.08,142.26,0.799,26.5,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-01 22:00:00,113.46,113.46,66,75.64,0.972,71.5,Running,Night,OPR-002,8.91,111.78,0.809,25.3,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-01 23:00:00,42.89,42.89,0,14.3,0.863,34.0,Idle,Night,OPR-004,7.48,80.07,0.797,28.8,700,0,41,1
MCH-004,Mitsubishi M800,250,2024-01-02 00:00:00,190.32,190.32,113,76.13,0.877,71.7,Running,Night,OPR-001,9.36,111.67,0.789,29.5,550,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 01:00:00,220.76,220.76,127,73.59,0.93,70.1,Running,Night,OPR-002,7.59,52.05,0.792,25.5,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-02 02:00:00,132.69,132.69,112,88.46,0.868,75.2,Running,Night,OPR-007,8.16,70.46,0.788,31.2,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-02 03:00:00,111.16,111.16,75,55.58,0.902,59.3,Running,Night,OPR-010,9.15,197.67,0.792,28.6,600,0,0,0
MCH-002,ABB ACS880,200,2024-01-02 04:00:00,10.64,10.64,0,5.32,0.916,33.2,Idle,Night,OPR-002,11.36,52.32,0.797,29.2,600,0,44,1
MCH-004,Mitsubishi M800,250,2024-01-02 05:00:00,179.1,179.1,116,71.64,0.862,67.3,Running,Night,OPR-003,7.52,173.4,0.788,28.5,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-02 06:00:00,0.0,0.0,0,0.0,0.0,24.8,Off,Morning,OPR-001,9.52,170.25,0.798,28.2,500,1,162,0
MCH-003,Fanuc 30i,100,2024-01-02 07:00:00,126.0,126.0,0,126.0,0.884,32.6,Running,Morning,OPR-004,9.04,98.68,0.811,29.5,500,1,0,1
MCH-005,Bosch Rexroth,300,2024-01-02 08:00:00,170.36,170.36,54,56.79,0.888,62.4,Running,Morning,OPR-008,9.06,130.62,0.782,26.2,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-02 09:00:00,128.64,128.64,100,85.76,0.911,74.5,Running,Morning,OPR-006,10.24,156.81,0.787,26.5,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-02 10:00:00,168.91,168.91,97,67.56,0.864,66.2,Running,Morning,OPR-008,7.84,173.27,0.811,31.9,550,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 11:00:00,0.0,0.0,0,0.0,0.0,20.4,Off,Morning,OPR-001,7.61,126.46,0.803,32.6,700,1,61,0
MCH-002,ABB ACS880,200,2024-01-02 12:00:00,126.76,126.76,45,63.38,0.968,66.3,Running,Morning,OPR-010,11.66,91.83,0.818,34.3,600,0,0,0
MCH-002,ABB ACS880,200,2024-01-02 13:00:00,114.57,114.57,105,57.28,0.919,61.8,Running,Morning,OPR-007,7.75,55.79,0.815,31.0,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 14:00:00,282.83,282.83,174,94.28,0.867,74.6,Running,Afternoon,OPR-010,11.68,85.1,0.783,35.2,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 15:00:00,273.7,273.7,5,91.23,0.87,78.6,Running,Afternoon,OPR-005,7.09,90.58,0.812,34.6,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 16:00:00,247.6,247.6,68,82.53,0.907,73.8,Running,Afternoon,OPR-003,8.49,148.96,0.785,31.1,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 17:00:00,202.78,202.78,45,67.59,0.886,63.7,Running,Afternoon,OPR-004,8.46,155.8,0.809,26.2,700,0,0,0
MCH-002,ABB ACS880,200,2024-01-02 18:00:00,117.66,117.66,110,58.83,0.924,60.7,Running,Afternoon,OPR-004,8.29,154.03,0.782,30.7,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-02 19:00:00,133.08,133.08,97,88.72,0.918,74.3,Running,Afternoon,OPR-008,9.37,142.66,0.798,30.3,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-02 20:00:00,194.98,194.98,65,64.99,0.927,64.0,Running,Afternoon,OPR-003,9.03,173.93,0.789,25.2,700,0,0,0
MCH-003,Fanuc 30i,100,2024-01-02 21:00:00,80.69,80.69,70,80.69,0.864,73.1,Running,Afternoon,OPR-003,8.36,178.27,0.794,26.8,500,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-02 22:00:00,183.19,183.19,140,73.28,0.965,65.6,Running,Night,OPR-001,7.5,156.13,0.781,26.8,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-02 23:00:00,150.23,150.23,45,60.09,0.975,63.2,Running,Night,OPR-001,8.79,77.48,0.806,30.4,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-03 00:00:00,15.57,15.57,0,6.23,0.88,31.5,Idle,Night,OPR-005,11.83,52.23,0.799,25.2,550,0,58,1
MCH-001,Siemens S7-1500,150,2024-01-03 01:00:00,10.64,10.64,0,7.09,0.867,30.6,Idle,Night,OPR-001,10.66,152.88,0.813,25.8,800,0,41,1
MCH-002,ABB ACS880,200,2024-01-03 02:00:00,156.82,156.82,82,78.41,0.913,69.2,Running,Night,OPR-001,10.89,160.82,0.816,31.4,600,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-03 03:00:00,232.56,232.56,148,93.02,0.857,79.2,Running,Night,OPR-006,8.86,84.55,0.802,26.4,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-03 04:00:00,182.43,182.43,56,91.22,0.875,75.7,Running,Night,OPR-001,8.24,171.1,0.811,30.2,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-03 05:00:00,130.57,130.57,122,87.05,0.692,74.1,Running,Night,OPR-002,10.13,152.72,0.785,26.9,800,1,0,0
MCH-003,Fanuc 30i,100,2024-01-03 06:00:00,74.31,74.31,74,74.31,0.946,67.3,Running,Morning,OPR-003,7.86,129.48,0.792,25.8,500,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-03 07:00:00,283.19,283.19,51,94.4,0.894,75.1,Running,Morning,OPR-010,11.19,54.85,0.801,26.9,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-03 08:00:00,234.59,234.59,99,93.84,0.939,74.6,Running,Morning,OPR-004,10.08,153.64,0.796,30.8,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-03 09:00:00,142.22,142.22,39,71.11,0.556,68.3,Running,Morning,OPR-006,8.52,188.16,0.793,31.8,600,1,0,0
MCH-001,Siemens S7-1500,150,2024-01-03 10:00:00,122.83,122.83,65,81.89,0.966,69.5,Running,Morning,OPR-003,7.91,156.8,0.795,31.6,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-03 11:00:00,77.88,77.88,95,77.88,0.914,71.4,Running,Morning,OPR-001,8.88,104.48,0.782,28.2,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-03 12:00:00,94.47,94.47,134,94.47,0.935,75.7,Running,Morning,OPR-003,8.49,145.71,0.792,35.6,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-03 13:00:00,8.1,8.1,0,5.4,0.857,29.6,Idle,Morning,OPR-009,7.01,83.57,0.794,32.6,800,0,34,1
MCH-004,Mitsubishi M800,250,2024-01-03 14:00:00,161.6,161.6,123,64.64,0.918,63.3,Running,Afternoon,OPR-006,8.97,100.25,0.788,32.8,550,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-03 15:00:00,127.96,127.96,117,85.31,0.94,73.8,Running,Afternoon,OPR-006,7.01,189.63,0.784,35.9,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-03 16:00:00,130.41,130.41,45,65.2,0.858,63.2,Running,Afternoon,OPR-010,11.05,197.15,0.817,29.5,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-03 17:00:00,345.52,345.52,88,115.17,0.923,65.5,Running,Afternoon,OPR-005,10.67,180.69,0.788,25.7,700,1,0,0
MCH-005,Bosch Rexroth,300,2024-01-03 18:00:00,25.5,25.5,0,8.5,0.889,32.0,Idle,Afternoon,OPR-006,9.12,50.68,0.793,26.7,700,0,11,1
MCH-001,Siemens S7-1500,150,2024-01-03 19:00:00,63.61,63.61,0,42.41,0.883,64.2,Idle,Afternoon,OPR-004,7.25,50.8,0.793,25.2,800,1,19,1
MCH-002,ABB ACS880,200,2024-01-03 20:00:00,136.64,136.64,102,68.32,0.556,66.3,Running,Afternoon,OPR-003,10.99,188.22,0.819,26.5,600,1,0,0
MCH-002,ABB ACS880,200,2024-01-03 21:00:00,129.78,129.78,129,64.89,0.863,62.3,Running,Afternoon,OPR-007,10.07,169.03,0.783,29.7,600,0,0,0
MCH-003,Fanuc 30i,100,2024-01-03 22:00:00,5.22,5.22,0,5.22,0.907,29.6,Idle,Night,OPR-007,10.02,122.02,0.813,28.4,500,1,29,1
MCH-004,Mitsubishi M800,250,2024-01-03 23:00:00,148.3,148.3,35,59.32,0.927,61.8,Running,Night,OPR-010,9.55,113.37,0.796,32.1,550,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-04 00:00:00,96.05,96.05,34,64.03,0.944,65.7,Running,Night,OPR-003,11.24,116.19,0.781,31.5,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 01:00:00,28.41,28.41,0,9.47,0.594,34.0,Idle,Night,OPR-008,7.95,165.7,0.814,27.7,700,1,32,1
MCH-003,Fanuc 30i,100,2024-01-04 02:00:00,0.0,0.0,0,0.0,0.0,27.0,Off,Night,OPR-002,11.14,168.24,0.79,27.1,500,1,75,0
MCH-005,Bosch Rexroth,300,2024-01-04 03:00:00,90.08,90.08,0,30.03,0.894,62.9,Idle,Night,OPR-003,10.08,197.89,0.806,28.0,700,0,20,1
MCH-002,ABB ACS880,200,2024-01-04 04:00:00,141.66,141.66,67,70.83,0.963,68.4,Running,Night,OPR-004,7.65,154.43,0.788,29.7,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 05:00:00,264.04,264.04,60,88.01,0.967,76.8,Running,Night,OPR-007,7.55,76.57,0.797,27.1,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 06:00:00,259.3,259.3,103,86.43,0.972,73.8,Running,Morning,OPR-002,10.04,136.37,0.787,30.0,700,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 07:00:00,221.13,221.13,143,73.71,0.948,70.0,Running,Morning,OPR-008,9.34,146.99,0.813,28.3,700,0,0,0
MCH-003,Fanuc 30i,100,2024-01-04 08:00:00,43.77,43.77,0,43.77,0.903,34.3,Idle,Morning,OPR-003,8.41,129.63,0.782,29.4,500,0,14,1
MCH-001,Siemens S7-1500,150,2024-01-04 09:00:00,0.0,0.0,0,0.0,0.0,28.4,Off,Morning,OPR-004,7.05,143.93,0.808,28.5,800,1,104,0
